scenario,time,node,demandCarrier
a,0,AT,30
a,0,BE,50
a,0,BG,10
a,0,CH,10
a,0,CY,0
a,0,CZ,3260.625
a,0,DE,48
a,0,DK,555
a,0,EE,971.25
a,0,EL,2775
a,0,ES,7770
a,0,FI,3676.875
a,0,FR,11724.375
a,0,HR,2636.25
a,0,HU,3885
a,0,IE,0
a,0,IT,15678.75
a,0,LT,4440
a,0,LU,0
a,0,LV,0
a,0,ME,0
a,0,MK,0
a,0,MT,0
a,0,NL,27611.25
a,0,NO,0
a,0,PL,17621.25
a,0,PT,1942.5
a,0,RO,9226.875
a,0,RS,0
a,0,SE,2081.25
a,0,SI,0
a,0,SK,3121.875
a,0,UK,12765
