technology,carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASU,oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,carbon,0.0,0.0,9.02264120742692e-05,0.0007018456302226464,-0.00048161504822262003,0.0001513509266097778,-9.867770764153961e-05,0.0002502605486834,0.0,0.0,80.47477845780743,341.10311629653626,341.10311629653626,341.10311629653626
SMR,electricity,114.19866077779616,910.510197751916,910.5101977519158,910.5101977519159,910.5101967053233,910.5101978418166,910.5101977519158,910.5102038859496,909.4884302578608,909.4884245265904,910.5101977519159,913.0399012399582,1145.0808600006847,2477.0535868298734
SMR,hydrogen,2765.1007452250883,22046.2517615476,22046.25171831014,22046.2517615476,22046.251628742782,22046.25174748062,22046.2517615476,22046.251910071416,22021.511296534572,22021.511489747947,22046.2517615476,22107.503661984458,27725.928813575898,59977.08442687344
SMR_CCS,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.272686097337725e-05,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033261351354628486,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,biomethane,0.0,20169.238537335095,20169.238537335095,20169.238537335095,20169.238537335095,20169.238537335095,20169.238537335095,20169.23862044321,20169.238537335095,20169.238537335095,20169.238537335095,20248.786380432444,29186.577787287686,75124.43416484867
biomass_to_coal_conversion,coal_for_cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane_conversion,natural_gas,0.0,20169.238537335095,20169.238537335095,20169.238537335095,20169.238537335095,20169.238537335095,20169.238537335095,20169.23862044321,20169.238537335095,20169.238537335095,20169.238537335095,20248.786380432444,29186.577787287686,75124.43416484867
carbon_liquefication,carbon_liquid,0.0,0.0,12610.629257403796,22011.38592767557,28710.102743041298,35521.3248804639,42658.7765497553,49430.319700702225,55905.219324639,62703.97527887079,79407.69081211103,90057.98574131129,90335.90738320755,90336.2015604817
carbon_removal,carbon,0.0,0.0,0.00023694247177554893,-0.0015277829679120078,-0.0011103408698450454,-0.0007954313896493066,-0.0006743582357322424,-0.0013186494840405803,-0.0007613473242910714,-0.00010284340498573172,0.0030120058941158338,9.028811528389507e-05,0.0,0.0
cement_plant,cement,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258,171371.3429347258
cement_plant_oxy_combustion,carbon,0.0,0.0,-0.0009062771013449223,-0.00039504893419846067,0.00021799034860386923,0.00034799825796042296,0.00013273907112692403,0.0005957571548122673,0.00014201021683988993,-0.0008067709336070613,-0.001178026349150095,-0.0008988291317239537,0.0006408283024113,0.0
cement_plant_post_comb,carbon,0.0,0.0,13274.347218853694,23169.881203904704,30221.16220710234,37390.86866370816,44903.97600101391,52031.91604520758,58847.59996794147,66004.18545498446,83506.56639572099,94456.77743631121,94749.3250767809,94749.63536842105
cement_plant_post_comb,electricity,0.0,0.0,21570.814230637254,37651.05695634515,49109.388614204465,60760.16159235735,72968.9610016476,84551.86357346232,95627.3499537465,107256.80136434974,135698.1703930466,153492.26334136684,153967.65325764118,153968.15747368423
electrolysis,hydrogen,0.0,9.95987583707512,4754.603204889548,14338.012742441008,21131.111883174828,27827.699846784242,34243.68515946349,40973.80786005688,47547.7480027483,54257.49937367585,69697.9668297338,80023.47663968173,80425.42127011089,90465.18322418327
electrolysis,oxygen,0.0,0.0621396653475116,29.663978549575546,89.4548643791436,131.83701331918968,173.61704666367913,213.64635723430283,255.63559505212126,296.6504083041036,338.512551620797,434.84562759603114,499.2664821220365,501.7742191457574,564.4122865436455
gasification,hydrogen,3.649999999999994e-06,510.5277644789409,510.5277644789408,510.5275248983253,510.5277644789408,510.52775235679434,510.5274407062556,511.73963836619464,950.3994049761438,950.4025763090306,1313.856091921384,1313.4450280116562,1830.7974846647394,9678.135492225621
gasification_CCS,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification_CCS,hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen_for_cement_conversion,coal_for_cement,2765.1007452250883,22566.73940186362,27311.382670395134,36894.79199875328,43687.891272152636,50384.47931711715,56800.464309015275,63531.7990003859,70519.65867133535,77229.41338337875,93058.07463708908,103444.42529704755,109982.14752498402,160120.4031268389
pv_ground,electricity,5132.862484811272,5132.862484811271,5132.862484811272,5132.862484811271,5132.862484811272,5132.862484811271,5132.862484811271,5132.862484811272,5132.862484811272,5132.862484811272,5132.862484811272,5132.862484811272,5134.286473393766,20218.774546346678
wind_offshore,electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,electricity,1396.673252172129,1396.673252172129,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292,1396.6732521721292
