carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,21515.540441854933,19627.069054604224,21400.750494525244,35855.57918469976,8645.0920094688,5030.785066074248,3778.7290516817566,2765.4815391689335,1035.0722589796706,599.6268545017734,305.03080397937106,3.5060972142336624,0.0,0.0
electricity,302.2776368430318,208.31451608237896,307.1525801978013,1489.2638594301075,51.0201320039503,23.328910693798072,0.0,36.41311881719363,25.99649554793289,12.998247773966463,0.0,0.0745995960578227,0.0,0.0
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,228093.7472614133,212155.89537343816,179409.1490552164,158613.09149827014,141496.0022667959,106389.89518102926,71329.50334509039,36117.96728743812,6946.402363905389,4045.8872093011532,2354.37170940245,1200.988533156719,590.0417749797314,0.0
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil_products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,0.0,3362.1072125799474,12777.297592956345,12856.994671994144,12856.994671994144,12856.994671994144,12856.994671994144,11646.891483796026,8089.043963846029,7187.878872616458,5722.652096681782,4027.501187553608,2035.1734353052823,0.0
