carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,12163.889669859838,12163.889669859838,12163.88966985984,12163.88966985984,12163.88966985984,13639.06196124397,16363.303510507152,18035.981872865534,20073.423980843778,22312.635449790887,23918.813823462904,20106.619445693304,21452.260464269904,27673.846658744802
electricity,198.71166067917537,0.0,0.0,0.0,0.0,0.0,0.0,0.7053766538260271,0.0,6.150774786627438,6.150774786627438,6.557395108841511,28.756499100319925,44.21398017311817
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,232357.18206816397,210404.16806041048,176067.65852924332,141731.3735084321,123005.89674030464,105573.65814943935,89177.07821420227,71971.06013132945,55013.76801803079,38262.67270827479,22393.97398070553,6897.531039239983,2349.3614089767907,676.7845951829865
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil_products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,1197.5383572460837,7685.565242244524,19557.48912484667,31429.315394836147,33228.8224312919,33984.13077359203,34009.64536831784,34416.333017290766,34699.420166625954,34843.69443574098,34931.37270284609,33672.01968297827,29115.51332249651,21285.94376403501
