carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,19266.295916906558,18664.68150558303,19227.739112479987,23661.375681638714,9160.966940353086,6720.448600066033,6042.342241825418,5202.157136683402,4531.414939882362,4122.071822938979,3612.795110799765,970.8173282182345,4108.942623749424,9221.614284595355
electricity,240.49329436122426,141.6141073417557,183.0546159069869,444.1971799772648,16.156611373534446,0.0,0.0,0.0,26.93448963116489,37.32456299044534,30.310621012928703,0.0,4.552621843932537,4.552621843932537
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,229793.04515919494,211370.8098627139,177818.7995854309,147988.97018960642,132718.6553135763,108341.58787939794,84100.76920186712,57912.159114450325,32693.076801801977,24030.00524897336,16393.38374858005,11902.355636035374,4519.495522318077,338.39229759149316
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil_products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,0.0,4576.085093127865,15339.585439969136,23228.891767391346,23228.891767391346,23228.891767391346,23228.891767391346,23228.891767391346,22778.495484454666,22325.368366973333,21499.96346473325,19988.523155615934,17534.823672688115,12332.531756565832
