scenario,time,node,exportPriceCarrier
a,0,AT,50.0
a,0,BE,50.0
a,0,BG,50.0
a,0,CH,50.0
a,0,CY,50.0
a,0,CZ,50.0
a,0,DE,50.0
a,0,DK,50.0
a,0,EE,50.0
a,0,EL,50.0
a,0,ES,50.0
a,0,FI,50.0
a,0,FR,50.0
a,0,HR,50.0
a,0,HU,50.0
a,0,IE,50.0
a,0,IT,50.0
a,0,LT,50.0
a,0,LU,50.0
a,0,LV,50.0
a,0,ME,50.0
a,0,MK,50.0
a,0,MT,50.0
a,0,NL,50.0
a,0,NO,50.0
a,0,PL,50.0
a,0,PT,50.0
a,0,RO,50.0
a,0,RS,50.0
a,0,SE,50.0
a,0,SI,50.0
a,0,SK,50.0
a,0,UK,50.0
