technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,0.0,0.0003744164007493101,0.001787675101096437,0.002535248699816565,0.004080355042872236,0.009696953278540824,0.016570781116051304,0.040378162264221966,0.2279930338462562,0.42123659565998706,0.5682916245442415,0.7527128177793097,0.9224182546508132,2.788456613069172
SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,0.0,0.0,0.0,2.194626396843392e-08,2.194626396843392e-08,2.194626396843393e-08,2.194626396843392e-08,2.194626396843393e-08,2.194626396843393e-08,2.194626396843393e-08,2.194626396843392e-08,2.194626396843392e-08,0.01760595047328807,1.0141397152818683
anaerobic_digestion,0.0316525628842104,0.5354903704343644,1.2122293853538166,2.142559734862602,2.749555307343706,2.976293739852637,3.3500445509586356,3.3585871101119045,3.3656383810256223,3.4017810710312886,3.4262269238771217,3.4031372579601022,3.4097696792508945,4.6107411790671495
biomethane_conversion,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,5010.0
carbon_liquefication,0.0,0.0,0.0,0.0,0.0013184438484059,0.010084676705726192,0.017256691233852754,0.04913651890604369,0.23737091632353496,0.4313265619600374,0.5782229010855431,0.7646128803232066,0.9382221980670431,2.922522837538021
carbon_pipeline,2.2426983407390062e-09,-3.5916664227783157e-07,-3.66812629273196e-07,0.00029762590365704935,0.0002965044946659482,0.013909819869837371,0.03025482827220502,0.0902963614225978,0.09730536418978449,0.13994781188241182,0.2813053870767833,0.30147260607612075,0.33722818584148084,2.638129745567002
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,0.0,0.0,0.0011898955731864,0.009101420726917862,0.015574163838552167,0.04434557737898848,0.21422725198199016,0.3892722221689338,0.5218461682297029,0.6900631244916943,0.8467455337555064,2.637576860878064
electrolysis,0.0,0.0017124545842246608,0.008173065785811888,0.012001377313516186,0.013035350173069424,0.01661598056876121,0.017321122965440135,0.01737896323298998,0.010968655118348184,0.00911145113082924,0.010771395939729601,0.007618068869280604,0.0074818640483237196,0.017152856511606494
gasification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification_CCS,0.0,0.0,0.0,0.0010232807666443,0.0010232807666443,0.045480512289445545,0.05043455226809925,0.1291825869735821,0.13346695505084388,0.13640265819874398,0.13850061608271189,0.15303267130694853,0.21250738289303095,2.0059685654168593
gasification_methanol,0.0,0.06570314201808977,0.11512756635284778,0.13740615888804528,0.15875149420127346,0.2116543829915193,0.2555687140452462,0.31796152982168857,0.31819768004530385,0.31865300735148283,0.33671552216420864,0.33885430381896575,0.33979042564428347,0.35172873080695194
hydrogen_pipeline,0.0,0.0011588535738531,0.0032051877657154,0.00615164036288226,0.006151570195730325,0.05211875986199968,0.058822380581348734,0.1326686396726568,0.13620851929103892,0.1392769935069879,0.14118679572548196,0.15391507042202074,0.3071137184762129,5.30409821339753
methanol_from_hydrogen,0.0,0.00026757102878506876,0.0012770415290330808,0.0020351046922039377,0.0021966774074896377,0.00980006972976697,0.01070241435751631,0.022340888753722213,0.02283748333268271,0.02320919232397571,0.02394426380306501,0.02572413809657673,0.03777130868406464,0.4751776936948131
methanol_synthesis,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248,1.2016281960839248
pv_ground,0.4335577064538611,0.43355971751213207,0.43355971751213207,0.43473288314941305,0.4350108723427782,0.4857269616329123,0.4950869430770436,0.5487833745620756,0.5512367997762272,1.7770528104836898,1.7849153420327226,2.355905839600695,4.33893982678754,17.557903273168087
wind_offshore,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842,0.0005882925531842
wind_onshore,0.10704810228356085,0.10709043058353895,0.10709043058353895,0.10709043058353895,0.10709043058353895,0.10709908089648328,0.10740917643665758,0.14549623638779177,0.7952702437260679,1.0283737763179621,1.5136008510654597,2.0417056505773123,2.04303925554447,5.505989629262213
