technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,0.0,0.0010741959151516801,0.1598135093354125,1.1748477575267964,2.0198179417881597,3.015881994142021,4.037875176321668,5.0770127824974205,6.184771567995177,7.08434665872906,7.987289692739884,8.904111622857805,9.646882946977236,10.43006752408801
SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,0.0,0.0,0.20478902142251332,0.2180250939772319,0.6947294333034041,0.8758294419578314,1.0476040381561436,1.2808216787987425,1.481623711084111,2.035494155946671,3.0381994953525657,3.48717970240399,4.850773832018551,10.18034559433457
anaerobic_digestion,0.0504624064438085,3.9202480512096436,5.707394389758663,6.869751538429687,8.477456768533724,9.437238740639723,10.263411580858955,11.131790133725163,11.919739252260777,13.339366346102837,15.209654824382742,16.25104966783193,18.346598172139085,25.634559961306117
biomethane_conversion,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,5010.0
carbon_liquefication,0.0,0.0,0.24837263018231467,1.291732436441386,2.163116465092597,3.192069093741544,4.250309888179761,5.324718277852634,6.463158153902704,7.402502539540544,8.31558782696979,9.296014619622316,10.050699093930474,10.885902005125761
carbon_pipeline,0.0,0.0016257356741043241,0.5379862035649322,1.1756156695024473,1.807444945414759,2.7535405498338354,4.0921115345551895,5.929449038858076,8.107163981660332,8.98821656476853,10.601484104882083,12.136780314997148,14.060071522923073,19.134003641564043
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0303600359555448e-05,0.06281684190517997
carbon_storage,0.0,0.0,0.224156298739539,1.1657885238883507,1.9522126097460684,2.8808423571017436,3.8359046740822347,4.805558245762003,5.83300023389719,6.680758541935341,7.504818013840236,8.38965319420914,9.070755932272254,9.824526559626
electrolysis,0.0,0.0070128258652372,0.009045983109561282,0.009199769285896983,0.009355001206919983,0.009375916000269578,0.009990659302885771,0.0031526209443415885,0.0011494330881964918,0.001026873059438537,0.0009027273110773836,0.0010875996600749303,0.002074400233086725,0.8228437433281065
gasification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification_CCS,0.0,0.0052114203794598,1.1146197776413571,1.4434371237909256,1.8886581157614857,2.3347548579305797,2.8667473623996713,3.37567016684128,3.8097287577222376,4.503642652630809,5.060408799560212,5.979820848871755,6.724560848998022,11.01264141364702
gasification_methanol,0.0,0.3136534450456497,0.5742700215195492,0.6497007727235137,0.706861190223179,0.7633352384701237,0.8112952376687148,0.8509083750456831,0.8876042485032622,0.9095119077413129,0.9176747749218302,0.9309748542390217,0.9514475019365681,0.9674798241916641
hydrogen_pipeline,0.0,0.008936734008759144,1.6798338900778405,2.10110704429271,3.162973197131935,3.9012350923943244,4.674342863437106,5.520446854957768,6.393679023000287,8.034118482947873,9.872618781573157,11.767744701139982,14.608564901456532,35.29074687917971
methanol_from_hydrogen,0.0,0.0019100384757338774,0.2076352869593272,0.2613687487448161,0.405327815507426,0.502878505156033,0.6126953072423033,0.7299244749751816,0.8290662275094607,1.0242069584488918,1.2677181238581605,1.4813900481599076,1.8088928671133009,3.440201595043908
methanol_synthesis,1.2016281960839248,1.6405207910619375,1.8939080709433178,2.28536721584858,2.700580410541783,3.122367799463845,3.5465267851589286,3.979473537884079,4.424124630499763,4.802011782946103,5.193123388905389,5.598511622935018,5.94831605196153,6.144380040476028
pv_ground,0.33033517758340813,0.4924806240946175,1.216225671150981,3.0419418554602258,4.649474274746254,8.64522630895455,15.142057037632473,20.082200867249668,22.84068338741425,34.19694076444763,45.449629758079375,60.11752781758229,71.27787207665094,94.02832238427199
wind_offshore,0.0034559345171080997,0.0051445631974492995,0.0068700091058855,0.0080626881269817,0.0132402258613166,0.0256463772435135,0.0292566516581456,0.0321395249543599,0.0332698062037257,0.0340478284305337,0.0340478284305337,0.0340478284305337,0.0348256543259814,0.1462677829314146
wind_onshore,0.0931271415030139,0.12284006285961356,0.9015567592036986,4.305189011699221,7.4772139390379175,10.45965168086831,12.549841352059076,15.348162029230382,19.71353763702506,20.581684433752002,21.33299347320573,21.43351843598182,21.515813074586738,21.827731826693043
