carrier,carbon_emissions_carrier
biomethane,0.0
carbon,0.0
carbon_liquid,0.0
dry_biomass,2.086387849428591
electricity,0.014670732478372892
hydrogen,0.0
methanol,0.0
natural_gas,66.44842262012881
nitrogen,0.0
oxygen,0.0
wet_biomass,4.118714281469252
