technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane_conversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5010.0
carbon_pipeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant,24.453673363973422,24.592290381975506,24.730907399977575,24.869524417979655,25.008153975017557,25.146770993019636,25.28538801102171,25.424005029023782,25.562622047025858,25.701239065027934,25.839856083030003,25.978473101032083,26.117090675052687,26.25570776255707
electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen_pipeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pv_ground,0.8613769705874648,0.8687008369787902,0.8761325473681749,0.88356425775756,0.8909959681469448,0.8984276785363298,0.9058593889257145,0.9132910993150993,0.9207228097044842,0.9281545200938693,0.9355862304832536,0.943017940872639,0.9504496512620236,0.9578813616514081
scrap_conversion_BF_BOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,1.2100799328985223,1.2153545576884373,1.2205760520838318,1.2257975464792266,1.231019040874621,1.2362405352700159,1.2414620296654104,1.246683524060805,1.2519050184561997,1.2571265128515943,1.2623480072469888,1.2675695016423836,1.2727909960377781,1.2780124904331722
wind_onshore,7.135702203056183,7.176673759022595,7.217645314989005,7.258616870955415,7.299588426921827,7.340559982888238,7.381531538854647,7.4225030948210575,7.463474650787467,7.504446206753879,7.545417762720287,7.586389318686699,7.627360874653109,7.668332430619517
