carrier,carbon_emissions_carrier
biomass_cement,0.0
biomethane,0.0
carbon,0.0
carbon_liquid,0.0
cement,0.0
coal_for_cement,4.278003743677253
dry_biomass,0.404540349886352
electricity,0.035833781246878194
hydrogen,0.0
natural_gas,8.939207235971617
nitrogen,0.0
oxygen,0.0
wet_biomass,1.5207823989657672
