technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837,20.998756698496837
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.0,0.7851309904600982,3.3907397585019368,3.471783874887527,3.471783874887527,3.471783874887527,3.471783874887527,3.471783874887527,3.471783874887527,3.471783874887527,3.471783874887527,3.471783874887527,2.6866528844274287,0.0810441163855902
biomethane_conversion,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,5010.0
carbon_liquefication,0.0,0.0,0.0,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614,0.32047682032513614
carbon_pipeline,0.0,0.0,0.0,0.15948084947650926,0.15948084947650926,0.15948084947650926,0.15948084947650926,0.15948084947650926,0.15948009193202417,0.15948009193202417,0.15948009193202417,0.15948084947650926,0.0,0.0
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,0.0,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537,0.28923033034343537
electrolysis,0.4929922715262001,0.4929922715262,0.4929922715262,0.4929922715262,0.50837970476546,0.5106293727173447,0.04961867116410917,0.05230718279654887,0.05782593684370712,0.05870217135239202,0.044667850347991846,0.04645382230033537,0.01605663494736029,0.01336812331492049
gasification,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,1.7096880773453766,0.0,0.0,0.0
gasification_CCS,0.0,0.0,0.0,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606,1.0438984375411606
hydrogen_pipeline,2.071753304185459,2.0779938529151325,2.133770242622564,2.51516260070715,2.668349089759739,2.801043692875034,3.152871324922275,3.733490266981318,4.109031123818572,4.186231527181376,4.206249438033475,4.2138000628504475,4.237381709775784,4.237381709775784
pv_ground,0.0,0.0622782254674025,0.0622782254674025,0.0622782254674025,0.0622782254674025,0.0622782254674025,0.0622782254674025,0.0622782254674025,0.0622782254674025,0.062277365225835005,0.062277365225835005,0.062277365225835005,0.0622782254674025,0.0622782254674025
refinery,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999,40.74189499999999
wind_offshore,0.0,0.0,0.0,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,1.9414657353961945e-07,0.0,0.0
wind_onshore,0.0502620327612969,0.0502620327612969,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391,0.0685109578053391
