technology,carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASU,oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,electricity,7217.2432790139865,6955.340023243234,6604.239819468192,5955.090999788577,5414.3566746887,4290.941780508521,3180.60526715318,1977.1641450981556,807.8244253726103,644.97113913171,482.67575467489166,331.80054143908995,165.72408573576013,0.0
SMR,hydrogen,174751.65324489068,168410.17005431556,159908.95446654217,144191.06537018344,131098.22456873363,103896.8954118286,77012.23407150556,47873.22385225558,19559.913447278697,15616.734603673363,11687.064277842414,8033.9114149900715,4012.689727258114,0.0
SMR_CCS,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR_CCS,hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,biomethane,0.0,6533.86010260894,28217.736270253128,28892.18540681401,28892.18540681401,28892.18540681401,28892.18540681401,26441.731538045944,19317.43559587969,16873.498283505134,13104.238709962186,9160.070316129075,4621.23837381042,0.0
biomethane_conversion,natural_gas,0.0,6533.86010260894,28217.736270253128,28892.18540681401,28892.18540681401,28892.18540681401,28892.18540681401,26441.731538045944,19317.43559587969,16873.498283505134,13104.238709962186,9160.070316129075,4621.23837381042,0.0
carbon_liquefication,carbon_liquid,0.0,0.0,0.0,2533.6576938084986,0.08458009775522421,0.0,0.0,0.0,0.0063126072049104,0.0,0.0,1.2679685690758853,0.0,0.0
carbon_removal,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066448496893794,0.0,0.0,0.0,0.0,0.0
electrolysis,hydrogen,4102.681683641064,3946.574559334715,3745.1308407845545,3047.2532749307993,3181.477040249779,2562.835388360162,412.93671922499453,402.65643967756193,376.5645693591467,350.01375433861284,291.8520743865867,247.48479741164192,130.18216356315236,0.0
electrolysis,oxygen,25.5966310242366,24.622678675689286,23.365871315654832,19.011813182293253,19.849270268092823,15.989529987979049,2.576312191244739,2.512173527148307,2.3493863482317145,2.183735813318604,1.820865092097913,1.5440576510512327,0.8122065184705067,0.0
gasification,hydrogen,14228.024179668233,13082.716593683164,14142.478107340026,14228.024179668233,5985.812778130947,3918.2123546537564,3064.911130533214,2326.3403957518917,777.8814374684268,604.739205273045,449.69932023477,0.0,0.0,0.0
gasification_CCS,carbon,0.0,0.0,0.0,2667.0080987457877,0.0890316818476045,0.0,0.0,0.0,0.0,0.0,0.0,1.3347037569219846,0.0,0.0
gasification_CCS,hydrogen,0.0,0.0,0.0,8687.32279721755,0.2900054783309594,0.0,0.0,0.0,0.0,0.0,0.0,4.347569240788223,0.0,0.0
pv_ground,electricity,0.0,62.82637349667639,62.82637349667639,62.82637349667639,62.82637349667639,62.82637349667639,62.8263734966764,62.82637349667639,62.82637349667639,62.82563618047629,53.048271497822725,53.048271497822725,53.04900881402283,0.0
refinery,oil_products,356899.00019999995,342771.64733333356,328644.2946666668,314516.94200000004,259271.3574647343,204025.7729294686,148780.1883942029,93534.60385893722,38289.019323671484,30631.215458937193,22973.4115942029,15315.607729468578,7657.803864734289,0.0
wind_offshore,electricity,0.0,0.0,0.0,0.0007427912001024,0.0007427912001024,0.0007427912001024,0.0007427912001024,0.0,0.0007427912001024,0.0007427912001024,0.0007427912001024,0.0007427912001024,0.0,0.0
wind_onshore,electricity,134.64694107513742,134.64694107513742,176.96523470902918,176.96523470902918,176.96523470902912,176.96523470902918,176.88385335454817,176.01530560554602,174.3258401985757,176.01530560554602,175.47460632305757,152.9132950503526,124.64866885296497,0.0
