carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,22948.380199386895,21101.113593951577,22810.40293932873,36960.16313901908,9654.985179683406,6319.6847068210445,4943.395162437021,3752.1544243082267,1254.6449704928255,975.3838641848942,725.3200336066603,7.012194428467325,0.0,0.0
electricity,381.7561593091856,270.56321867792985,322.98597503458717,1516.946694791566,46.65782138759616,23.328910693798072,12.524477840957854,53.93898241873719,0.0,0.0,0.0,0.1491991921156455,0.0,0.0
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,226949.97206913953,212180.42774693074,179456.02289544512,158368.75118944325,141365.07884060038,106038.71266452779,71123.60298185026,35731.22427887838,6085.023998101151,3407.954946285461,2073.751667671754,1273.5704385185304,590.0417749797314,0.0
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil_products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,0.0,2840.791695412315,12268.507375580655,12561.744371174596,12561.744371174596,12561.744371174596,12561.744371174596,11496.336038111616,8398.834648376574,7336.259583702364,5697.46090631736,3982.6153720465995,2009.2220201652942,0.0
