technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF_CCS,0.014359295330212199,0.02251101294297399,0.18432666330844785,0.5928289041486661,0.9845693662564171,1.4354472727166134,1.8939826491427025,2.3744745277385824,2.9105100456803767,3.613248269701537,4.8906304550379955,5.331423241325987,5.892971590710688,6.416159192383486
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,0.0653474813662981,0.08109051558317659,0.6935750427484253,2.2353561499504244,3.779595738140995,5.007663145137787,6.285235087724429,7.528365909086184,9.361656557429937,11.709437529169726,16.512084922230574,17.74675635158453,18.396427755583066,19.296238255410106
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.1533121764616427,2.872565832627717,5.744385094296095,8.48948891292641,11.1017473873677,13.227877063979804,15.305372368222534,17.287024525366604,19.974471185374423,22.183444718180713,24.228535399720123,25.585465873549865,26.314908202101734,27.637163980914078
biomass_to_coal_conversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane_conversion,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,5010.0
carbon_pipeline,0.013643200090862891,0.01700124868599794,0.05861972116174547,0.21233342986244957,0.34286923395247637,0.4056294152116719,0.4846354157219328,0.5047472703711691,0.5084109383196163,0.5123311323376466,0.5157049527991162,0.4875461851355583,0.34784926593108434,0.22786230297687413
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_oxy_combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_pcc_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_pcc_ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_haber_bosch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrolysis,0.0002977465755666,0.0183754176906997,0.03378423694348154,0.0453854012760125,0.05671950574976645,0.07652069022039648,0.12470377511700138,0.5323398905943169,0.6751091634369906,0.8864673264013916,1.3116393087999694,1.508414524331166,1.919214645778235,2.5086914939623175
gasification,0.0,0.0034461199159905678,0.11555158758029295,0.42059192529999045,0.6117954484840926,1.382795914274554,2.1212404340559528,2.6197881364232325,3.127431431009194,3.7854977352311905,4.425773660273218,4.91719317319414,5.630983653096318,5.84098104348698
gasification_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
