node,demand,capacity_existing,difference
AT12,0.1553689767050594,0.0308219178082191,0.12454705889684028
AT12,0.1553689767050594,0.0,0.1553689767050594
AT21,0.0758217443771072,0.0,0.0758217443771072
AT22,0.056248618842295,0.1312785388127853,-0.07502991997049031
AT22,0.056248618842295,0.0,0.056248618842295
AT31,0.0957833169748727,0.0627853881278538,0.03299792884701891
AT31,0.0957833169748727,0.0662100456621004,0.029573271312772306
AT32,0.0538249523238092,0.0799086757990867,-0.0260837234752775
AT33,0.0371430323453355,0.0684931506849315,-0.031350118339596
BE32,0.4490804586140804,0.2054794520547945,0.2436010065592859
BE32,0.4490804586140804,0.1027397260273972,0.3463407325866832
BE32,0.4490804586140804,0.2933789954337899,0.1557014631802905
BE33,0.1741514490902126,0.1712328767123287,0.002918572377883899
BG31,0.1538933926715059,0.1940639269406392,-0.04017053426913331
BG31,0.1538933926715059,0.1712328767123287,-0.017339484040822806
BG33,0.1229146941105856,0.228310502283105,-0.10539580817251941
CY00,0.2232398947877116,0.0513698630136986,0.171870031774013
CZ01,0.0841260433460154,0.091324200913242,-0.00719815756722661
CZ04,0.0745245832450865,0.136986301369863,-0.06246171812477651
CZ05,0.0998302768464201,0.136986301369863,-0.03715602452344291
CZ06,0.1204180161413502,0.1598173515981735,-0.03939933545682331
CZ07,0.1015452671235056,0.1255707762557077,-0.024025509132202097
DE11,0.094851922797747,0.0,0.094851922797747
DE11,0.094851922797747,0.1461187214611872,-0.05126679866344021
DE12,0.1701379990214065,0.0,0.1701379990214065
DE12,0.1701379990214065,0.0,0.1701379990214065
DE12,0.1701379990214065,0.0,0.1701379990214065
DE14,0.3718928914096487,0.2168949771689497,0.154997914240699
DE14,0.3718928914096487,0.182648401826484,0.1892444895831647
DE14,0.3718928914096487,0.2614155251141552,0.11047736629549348
DE21,0.1403387112967675,0.1107305936073059,0.029608117689461602
DE21,0.1403387112967675,0.0,0.1403387112967675
DE23,0.1507066797972692,0.0,0.1507066797972692
DE25,0.0544191183347448,0.0,0.0544191183347448
DE26,0.2221311872866873,0.0,0.2221311872866873
DE26,0.2221311872866873,0.1495433789954338,0.0725878082912535
DE27,0.1073317171316321,0.0,0.1073317171316321
DE27,0.1073317171316321,0.0,0.1073317171316321
DE40,0.2131547398983255,0.204337899543379,0.008816840354946509
DE40,0.2131547398983255,0.0,0.2131547398983255
DE40,0.2131547398983255,0.0,0.2131547398983255
DE71,0.0332597599498095,0.2773972602739726,-0.2441375003241631
DE71,0.0332597599498095,0.0,0.0332597599498095
DE73,0.0236588768355527,,
DE92,0.2119249534249269,0.1027397260273972,0.1091852273975297
DE92,0.2119249534249269,0.0,0.2119249534249269
DEA3,0.4115057050365899,0.160958904109589,0.2505468009270009
DEA3,0.4115057050365899,0.0,0.4115057050365899
DEA3,0.4115057050365899,0.0,0.4115057050365899
DEA3,0.4115057050365899,0.0,0.4115057050365899
DEA4,0.0425232373600528,0.0,0.0425232373600528
