carrier,node,time_operation,carbon_emissions_carrier
oxygen,UKD6,6,0.0
oxygen,UKD6,7,0.0
oxygen,UKD6,8,0.0
oxygen,UKD6,9,0.0
oxygen,UKD6,10,0.0
oxygen,UKD6,11,0.0
oxygen,UKD6,12,0.0
oxygen,UKD6,13,0.0
oxygen,UKD7,0,0.0
oxygen,UKD7,1,0.0
oxygen,UKD7,2,0.0
oxygen,UKD7,3,0.0
oxygen,UKD7,4,0.0
oxygen,UKD7,5,0.0
oxygen,UKD7,6,0.0
oxygen,UKD7,7,0.0
oxygen,UKD7,8,0.0
oxygen,UKD7,9,0.0
oxygen,UKD7,10,0.0
oxygen,UKD7,11,0.0
oxygen,UKD7,12,0.0
oxygen,UKD7,13,0.0
oxygen,UKE1,0,0.0
oxygen,UKE1,1,0.0
oxygen,UKE1,2,0.0
oxygen,UKE1,3,0.0
oxygen,UKE1,4,0.0
oxygen,UKE1,5,0.0
oxygen,UKE1,6,0.0
oxygen,UKE1,7,0.0
oxygen,UKE1,8,0.0
oxygen,UKE1,9,0.0
oxygen,UKE1,10,0.0
oxygen,UKE1,11,0.0
oxygen,UKE1,12,0.0
oxygen,UKE1,13,0.0
oxygen,UKE2,0,0.0
oxygen,UKE2,1,0.0
oxygen,UKE2,2,0.0
oxygen,UKE2,3,0.0
oxygen,UKE2,4,0.0
oxygen,UKE2,5,0.0
oxygen,UKE2,6,0.0
oxygen,UKE2,7,0.0
oxygen,UKE2,8,0.0
oxygen,UKE2,9,0.0
oxygen,UKE2,10,0.0
oxygen,UKE2,11,0.0
oxygen,UKE2,12,0.0
oxygen,UKE2,13,0.0
oxygen,UKE3,0,0.0
oxygen,UKE3,1,0.0
oxygen,UKE3,2,0.0
oxygen,UKE3,3,0.0
oxygen,UKE3,4,0.0
oxygen,UKE3,5,0.0
oxygen,UKE3,6,0.0
oxygen,UKE3,7,0.0
oxygen,UKE3,8,0.0
oxygen,UKE3,9,0.0
oxygen,UKE3,10,0.0
oxygen,UKE3,11,0.0
oxygen,UKE3,12,0.0
oxygen,UKE3,13,0.0
oxygen,UKE4,0,0.0
oxygen,UKE4,1,0.0
oxygen,UKE4,2,0.0
oxygen,UKE4,3,0.0
oxygen,UKE4,4,0.0
oxygen,UKE4,5,0.0
oxygen,UKE4,6,0.0
oxygen,UKE4,7,0.0
oxygen,UKE4,8,0.0
oxygen,UKE4,9,0.0
oxygen,UKE4,10,0.0
oxygen,UKE4,11,0.0
oxygen,UKE4,12,0.0
oxygen,UKE4,13,0.0
oxygen,UKF1,0,0.0
oxygen,UKF1,1,0.0
oxygen,UKF1,2,0.0
oxygen,UKF1,3,0.0
oxygen,UKF1,4,0.0
oxygen,UKF1,5,0.0
oxygen,UKF1,6,0.0
oxygen,UKF1,7,0.0
oxygen,UKF1,8,0.0
oxygen,UKF1,9,0.0
oxygen,UKF1,10,0.0
oxygen,UKF1,11,0.0
oxygen,UKF1,12,0.0
oxygen,UKF1,13,0.0
oxygen,UKF2,0,0.0
oxygen,UKF2,1,0.0
oxygen,UKF2,2,0.0
oxygen,UKF2,3,0.0
oxygen,UKF2,4,0.0
oxygen,UKF2,5,0.0
oxygen,UKF2,6,0.0
oxygen,UKF2,7,0.0
oxygen,UKF2,8,0.0
oxygen,UKF2,9,0.0
oxygen,UKF2,10,0.0
oxygen,UKF2,11,0.0
oxygen,UKF2,12,0.0
oxygen,UKF2,13,0.0
oxygen,UKF3,0,0.0
oxygen,UKF3,1,0.0
oxygen,UKF3,2,0.0
oxygen,UKF3,3,0.0
oxygen,UKF3,4,0.0
oxygen,UKF3,5,0.0
oxygen,UKF3,6,0.0
oxygen,UKF3,7,0.0
oxygen,UKF3,8,0.0
oxygen,UKF3,9,0.0
oxygen,UKF3,10,0.0
oxygen,UKF3,11,0.0
oxygen,UKF3,12,0.0
oxygen,UKF3,13,0.0
oxygen,UKG1,0,0.0
oxygen,UKG1,1,0.0
oxygen,UKG1,2,0.0
oxygen,UKG1,3,0.0
oxygen,UKG1,4,0.0
oxygen,UKG1,5,0.0
oxygen,UKG1,6,0.0
oxygen,UKG1,7,0.0
oxygen,UKG1,8,0.0
oxygen,UKG1,9,0.0
oxygen,UKG1,10,0.0
oxygen,UKG1,11,0.0
oxygen,UKG1,12,0.0
oxygen,UKG1,13,0.0
oxygen,UKG2,0,0.0
oxygen,UKG2,1,0.0
oxygen,UKG2,2,0.0
oxygen,UKG2,3,0.0
oxygen,UKG2,4,0.0
oxygen,UKG2,5,0.0
oxygen,UKG2,6,0.0
oxygen,UKG2,7,0.0
oxygen,UKG2,8,0.0
oxygen,UKG2,9,0.0
oxygen,UKG2,10,0.0
oxygen,UKG2,11,0.0
oxygen,UKG2,12,0.0
oxygen,UKG2,13,0.0
oxygen,UKG3,0,0.0
oxygen,UKG3,1,0.0
oxygen,UKG3,2,0.0
oxygen,UKG3,3,0.0
oxygen,UKG3,4,0.0
oxygen,UKG3,5,0.0
oxygen,UKG3,6,0.0
oxygen,UKG3,7,0.0
oxygen,UKG3,8,0.0
oxygen,UKG3,9,0.0
oxygen,UKG3,10,0.0
oxygen,UKG3,11,0.0
oxygen,UKG3,12,0.0
oxygen,UKG3,13,0.0
oxygen,UKH1,0,0.0
oxygen,UKH1,1,0.0
oxygen,UKH1,2,0.0
oxygen,UKH1,3,0.0
oxygen,UKH1,4,0.0
oxygen,UKH1,5,0.0
oxygen,UKH1,6,0.0
oxygen,UKH1,7,0.0
oxygen,UKH1,8,0.0
oxygen,UKH1,9,0.0
oxygen,UKH1,10,0.0
oxygen,UKH1,11,0.0
oxygen,UKH1,12,0.0
oxygen,UKH1,13,0.0
oxygen,UKH2,0,0.0
oxygen,UKH2,1,0.0
oxygen,UKH2,2,0.0
oxygen,UKH2,3,0.0
oxygen,UKH2,4,0.0
oxygen,UKH2,5,0.0
oxygen,UKH2,6,0.0
oxygen,UKH2,7,0.0
oxygen,UKH2,8,0.0
oxygen,UKH2,9,0.0
oxygen,UKH2,10,0.0
oxygen,UKH2,11,0.0
oxygen,UKH2,12,0.0
oxygen,UKH2,13,0.0
oxygen,UKH3,0,0.0
oxygen,UKH3,1,0.0
oxygen,UKH3,2,0.0
oxygen,UKH3,3,0.0
oxygen,UKH3,4,0.0
oxygen,UKH3,5,0.0
oxygen,UKH3,6,0.0
oxygen,UKH3,7,0.0
oxygen,UKH3,8,0.0
oxygen,UKH3,9,0.0
oxygen,UKH3,10,0.0
oxygen,UKH3,11,0.0
oxygen,UKH3,12,0.0
oxygen,UKH3,13,0.0
oxygen,UKI3,0,0.0
oxygen,UKI3,1,0.0
oxygen,UKI3,2,0.0
oxygen,UKI3,3,0.0
oxygen,UKI3,4,0.0
oxygen,UKI3,5,0.0
oxygen,UKI3,6,0.0
oxygen,UKI3,7,0.0
oxygen,UKI3,8,0.0
oxygen,UKI3,9,0.0
oxygen,UKI3,10,0.0
oxygen,UKI3,11,0.0
oxygen,UKI3,12,0.0
oxygen,UKI3,13,0.0
oxygen,UKI4,0,0.0
oxygen,UKI4,1,0.0
oxygen,UKI4,2,0.0
oxygen,UKI4,3,0.0
oxygen,UKI4,4,0.0
oxygen,UKI4,5,0.0
oxygen,UKI4,6,0.0
oxygen,UKI4,7,0.0
oxygen,UKI4,8,0.0
oxygen,UKI4,9,0.0
oxygen,UKI4,10,0.0
oxygen,UKI4,11,0.0
oxygen,UKI4,12,0.0
oxygen,UKI4,13,0.0
oxygen,UKI5,0,0.0
oxygen,UKI5,1,0.0
oxygen,UKI5,2,0.0
oxygen,UKI5,3,0.0
oxygen,UKI5,4,0.0
oxygen,UKI5,5,0.0
oxygen,UKI5,6,0.0
oxygen,UKI5,7,0.0
oxygen,UKI5,8,0.0
oxygen,UKI5,9,0.0
oxygen,UKI5,10,0.0
oxygen,UKI5,11,0.0
oxygen,UKI5,12,0.0
oxygen,UKI5,13,0.0
oxygen,UKI6,0,0.0
oxygen,UKI6,1,0.0
oxygen,UKI6,2,0.0
oxygen,UKI6,3,0.0
oxygen,UKI6,4,0.0
oxygen,UKI6,5,0.0
oxygen,UKI6,6,0.0
oxygen,UKI6,7,0.0
oxygen,UKI6,8,0.0
oxygen,UKI6,9,0.0
oxygen,UKI6,10,0.0
oxygen,UKI6,11,0.0
oxygen,UKI6,12,0.0
oxygen,UKI6,13,0.0
oxygen,UKI7,0,0.0
oxygen,UKI7,1,0.0
oxygen,UKI7,2,0.0
oxygen,UKI7,3,0.0
oxygen,UKI7,4,0.0
oxygen,UKI7,5,0.0
oxygen,UKI7,6,0.0
oxygen,UKI7,7,0.0
oxygen,UKI7,8,0.0
oxygen,UKI7,9,0.0
oxygen,UKI7,10,0.0
oxygen,UKI7,11,0.0
oxygen,UKI7,12,0.0
oxygen,UKI7,13,0.0
oxygen,UKJ1,0,0.0
oxygen,UKJ1,1,0.0
oxygen,UKJ1,2,0.0
oxygen,UKJ1,3,0.0
oxygen,UKJ1,4,0.0
oxygen,UKJ1,5,0.0
oxygen,UKJ1,6,0.0
oxygen,UKJ1,7,0.0
oxygen,UKJ1,8,0.0
oxygen,UKJ1,9,0.0
oxygen,UKJ1,10,0.0
oxygen,UKJ1,11,0.0
oxygen,UKJ1,12,0.0
oxygen,UKJ1,13,0.0
oxygen,UKJ2,0,0.0
oxygen,UKJ2,1,0.0
oxygen,UKJ2,2,0.0
oxygen,UKJ2,3,0.0
oxygen,UKJ2,4,0.0
oxygen,UKJ2,5,0.0
oxygen,UKJ2,6,0.0
oxygen,UKJ2,7,0.0
oxygen,UKJ2,8,0.0
oxygen,UKJ2,9,0.0
oxygen,UKJ2,10,0.0
oxygen,UKJ2,11,0.0
oxygen,UKJ2,12,0.0
oxygen,UKJ2,13,0.0
oxygen,UKJ3,0,0.0
oxygen,UKJ3,1,0.0
oxygen,UKJ3,2,0.0
oxygen,UKJ3,3,0.0
oxygen,UKJ3,4,0.0
oxygen,UKJ3,5,0.0
oxygen,UKJ3,6,0.0
oxygen,UKJ3,7,0.0
oxygen,UKJ3,8,0.0
oxygen,UKJ3,9,0.0
oxygen,UKJ3,10,0.0
oxygen,UKJ3,11,0.0
oxygen,UKJ3,12,0.0
oxygen,UKJ3,13,0.0
oxygen,UKJ4,0,0.0
oxygen,UKJ4,1,0.0
oxygen,UKJ4,2,0.0
oxygen,UKJ4,3,0.0
oxygen,UKJ4,4,0.0
oxygen,UKJ4,5,0.0
oxygen,UKJ4,6,0.0
oxygen,UKJ4,7,0.0
oxygen,UKJ4,8,0.0
oxygen,UKJ4,9,0.0
oxygen,UKJ4,10,0.0
oxygen,UKJ4,11,0.0
oxygen,UKJ4,12,0.0
oxygen,UKJ4,13,0.0
oxygen,UKK1,0,0.0
oxygen,UKK1,1,0.0
oxygen,UKK1,2,0.0
oxygen,UKK1,3,0.0
oxygen,UKK1,4,0.0
oxygen,UKK1,5,0.0
oxygen,UKK1,6,0.0
oxygen,UKK1,7,0.0
oxygen,UKK1,8,0.0
oxygen,UKK1,9,0.0
oxygen,UKK1,10,0.0
oxygen,UKK1,11,0.0
oxygen,UKK1,12,0.0
oxygen,UKK1,13,0.0
oxygen,UKK2,0,0.0
oxygen,UKK2,1,0.0
oxygen,UKK2,2,0.0
oxygen,UKK2,3,0.0
oxygen,UKK2,4,0.0
oxygen,UKK2,5,0.0
oxygen,UKK2,6,0.0
oxygen,UKK2,7,0.0
oxygen,UKK2,8,0.0
oxygen,UKK2,9,0.0
oxygen,UKK2,10,0.0
oxygen,UKK2,11,0.0
oxygen,UKK2,12,0.0
oxygen,UKK2,13,0.0
oxygen,UKK3,0,0.0
oxygen,UKK3,1,0.0
oxygen,UKK3,2,0.0
oxygen,UKK3,3,0.0
oxygen,UKK3,4,0.0
oxygen,UKK3,5,0.0
oxygen,UKK3,6,0.0
oxygen,UKK3,7,0.0
oxygen,UKK3,8,0.0
oxygen,UKK3,9,0.0
oxygen,UKK3,10,0.0
oxygen,UKK3,11,0.0
oxygen,UKK3,12,0.0
oxygen,UKK3,13,0.0
oxygen,UKK4,0,0.0
oxygen,UKK4,1,0.0
oxygen,UKK4,2,0.0
oxygen,UKK4,3,0.0
oxygen,UKK4,4,0.0
oxygen,UKK4,5,0.0
oxygen,UKK4,6,0.0
oxygen,UKK4,7,0.0
oxygen,UKK4,8,0.0
oxygen,UKK4,9,0.0
oxygen,UKK4,10,0.0
oxygen,UKK4,11,0.0
oxygen,UKK4,12,0.0
oxygen,UKK4,13,0.0
oxygen,UKL1,0,0.0
oxygen,UKL1,1,0.0
oxygen,UKL1,2,0.0
oxygen,UKL1,3,0.0
oxygen,UKL1,4,0.0
oxygen,UKL1,5,0.0
oxygen,UKL1,6,0.0
oxygen,UKL1,7,0.0
oxygen,UKL1,8,0.0
oxygen,UKL1,9,0.0
oxygen,UKL1,10,0.0
oxygen,UKL1,11,0.0
oxygen,UKL1,12,0.0
oxygen,UKL1,13,0.0
oxygen,UKL2,0,0.0
oxygen,UKL2,1,0.0
oxygen,UKL2,2,0.0
oxygen,UKL2,3,0.0
oxygen,UKL2,4,0.0
oxygen,UKL2,5,0.0
oxygen,UKL2,6,0.0
oxygen,UKL2,7,0.0
oxygen,UKL2,8,0.0
oxygen,UKL2,9,0.0
oxygen,UKL2,10,0.0
oxygen,UKL2,11,0.0
oxygen,UKL2,12,0.0
oxygen,UKL2,13,0.0
oxygen,UKM5,0,0.0
oxygen,UKM5,1,0.0
oxygen,UKM5,2,0.0
oxygen,UKM5,3,0.0
oxygen,UKM5,4,0.0
oxygen,UKM5,5,0.0
oxygen,UKM5,6,0.0
oxygen,UKM5,7,0.0
oxygen,UKM5,8,0.0
oxygen,UKM5,9,0.0
oxygen,UKM5,10,0.0
oxygen,UKM5,11,0.0
oxygen,UKM5,12,0.0
oxygen,UKM5,13,0.0
oxygen,UKM6,0,0.0
oxygen,UKM6,1,0.0
oxygen,UKM6,2,0.0
oxygen,UKM6,3,0.0
oxygen,UKM6,4,0.0
oxygen,UKM6,5,0.0
oxygen,UKM6,6,0.0
oxygen,UKM6,7,0.0
oxygen,UKM6,8,0.0
oxygen,UKM6,9,0.0
oxygen,UKM6,10,0.0
oxygen,UKM6,11,0.0
oxygen,UKM6,12,0.0
oxygen,UKM6,13,0.0
oxygen,UKM7,0,0.0
oxygen,UKM7,1,0.0
oxygen,UKM7,2,0.0
oxygen,UKM7,3,0.0
oxygen,UKM7,4,0.0
oxygen,UKM7,5,0.0
oxygen,UKM7,6,0.0
oxygen,UKM7,7,0.0
oxygen,UKM7,8,0.0
oxygen,UKM7,9,0.0
oxygen,UKM7,10,0.0
oxygen,UKM7,11,0.0
oxygen,UKM7,12,0.0
oxygen,UKM7,13,0.0
oxygen,UKM8,0,0.0
oxygen,UKM8,1,0.0
oxygen,UKM8,2,0.0
oxygen,UKM8,3,0.0
oxygen,UKM8,4,0.0
oxygen,UKM8,5,0.0
oxygen,UKM8,6,0.0
oxygen,UKM8,7,0.0
oxygen,UKM8,8,0.0
oxygen,UKM8,9,0.0
oxygen,UKM8,10,0.0
oxygen,UKM8,11,0.0
oxygen,UKM8,12,0.0
oxygen,UKM8,13,0.0
oxygen,UKM9,0,0.0
oxygen,UKM9,1,0.0
oxygen,UKM9,2,0.0
oxygen,UKM9,3,0.0
oxygen,UKM9,4,0.0
oxygen,UKM9,5,0.0
oxygen,UKM9,6,0.0
oxygen,UKM9,7,0.0
oxygen,UKM9,8,0.0
oxygen,UKM9,9,0.0
oxygen,UKM9,10,0.0
oxygen,UKM9,11,0.0
oxygen,UKM9,12,0.0
oxygen,UKM9,13,0.0
oxygen,UKN0,0,0.0
oxygen,UKN0,1,0.0
oxygen,UKN0,2,0.0
oxygen,UKN0,3,0.0
oxygen,UKN0,4,0.0
oxygen,UKN0,5,0.0
oxygen,UKN0,6,0.0
oxygen,UKN0,7,0.0
oxygen,UKN0,8,0.0
oxygen,UKN0,9,0.0
oxygen,UKN0,10,0.0
oxygen,UKN0,11,0.0
oxygen,UKN0,12,0.0
oxygen,UKN0,13,0.0
steel,AL01,0,0.0
steel,AL01,1,0.0
steel,AL01,2,0.0
steel,AL01,3,0.0
steel,AL01,4,0.0
steel,AL01,5,0.0
steel,AL01,6,0.0
steel,AL01,7,0.0
steel,AL01,8,0.0
steel,AL01,9,0.0
steel,AL01,10,0.0
steel,AL01,11,0.0
steel,AL01,12,0.0
steel,AL01,13,0.0
steel,AL02,0,0.0
steel,AL02,1,0.0
steel,AL02,2,0.0
steel,AL02,3,0.0
steel,AL02,4,0.0
steel,AL02,5,0.0
steel,AL02,6,0.0
steel,AL02,7,0.0
steel,AL02,8,0.0
steel,AL02,9,0.0
steel,AL02,10,0.0
steel,AL02,11,0.0
steel,AL02,12,0.0
steel,AL02,13,0.0
steel,AL03,0,0.0
steel,AL03,1,0.0
steel,AL03,2,0.0
steel,AL03,3,0.0
steel,AL03,4,0.0
steel,AL03,5,0.0
steel,AL03,6,0.0
steel,AL03,7,0.0
steel,AL03,8,0.0
steel,AL03,9,0.0
steel,AL03,10,0.0
steel,AL03,11,0.0
steel,AL03,12,0.0
steel,AL03,13,0.0
steel,AT11,0,0.0
steel,AT11,1,0.0
steel,AT11,2,0.0
steel,AT11,3,0.0
steel,AT11,4,0.0
steel,AT11,5,0.0
steel,AT11,6,0.0
steel,AT11,7,0.0
steel,AT11,8,0.0
steel,AT11,9,0.0
steel,AT11,10,0.0
steel,AT11,11,0.0
steel,AT11,12,0.0
steel,AT11,13,0.0
steel,AT12,0,0.0
steel,AT12,1,0.0
steel,AT12,2,0.0
steel,AT12,3,0.0
steel,AT12,4,0.0
steel,AT12,5,0.0
steel,AT12,6,0.0
steel,AT12,7,0.0
steel,AT12,8,0.0
steel,AT12,9,0.0
steel,AT12,10,0.0
steel,AT12,11,0.0
steel,AT12,12,0.0
steel,AT12,13,0.0
steel,AT13,0,0.0
steel,AT13,1,0.0
steel,AT13,2,0.0
steel,AT13,3,0.0
steel,AT13,4,0.0
steel,AT13,5,0.0
steel,AT13,6,0.0
steel,AT13,7,0.0
steel,AT13,8,0.0
steel,AT13,9,0.0
steel,AT13,10,0.0
steel,AT13,11,0.0
steel,AT13,12,0.0
steel,AT13,13,0.0
steel,AT21,0,0.0
steel,AT21,1,0.0
steel,AT21,2,0.0
steel,AT21,3,0.0
steel,AT21,4,0.0
steel,AT21,5,0.0
steel,AT21,6,0.0
steel,AT21,7,0.0
steel,AT21,8,0.0
steel,AT21,9,0.0
steel,AT21,10,0.0
steel,AT21,11,0.0
steel,AT21,12,0.0
steel,AT21,13,0.0
steel,AT22,0,0.0
steel,AT22,1,0.0
steel,AT22,2,0.0
steel,AT22,3,0.0
steel,AT22,4,0.0
steel,AT22,5,0.0
steel,AT22,6,0.0
steel,AT22,7,0.0
steel,AT22,8,0.0
steel,AT22,9,0.0
steel,AT22,10,0.0
steel,AT22,11,0.0
steel,AT22,12,0.0
steel,AT22,13,0.0
steel,AT31,0,0.0
steel,AT31,1,0.0
steel,AT31,2,0.0
steel,AT31,3,0.0
steel,AT31,4,0.0
steel,AT31,5,0.0
steel,AT31,6,0.0
steel,AT31,7,0.0
steel,AT31,8,0.0
steel,AT31,9,0.0
steel,AT31,10,0.0
steel,AT31,11,0.0
steel,AT31,12,0.0
steel,AT31,13,0.0
steel,AT32,0,0.0
steel,AT32,1,0.0
steel,AT32,2,0.0
steel,AT32,3,0.0
steel,AT32,4,0.0
steel,AT32,5,0.0
steel,AT32,6,0.0
steel,AT32,7,0.0
steel,AT32,8,0.0
steel,AT32,9,0.0
steel,AT32,10,0.0
steel,AT32,11,0.0
steel,AT32,12,0.0
steel,AT32,13,0.0
steel,AT33,0,0.0
steel,AT33,1,0.0
steel,AT33,2,0.0
steel,AT33,3,0.0
steel,AT33,4,0.0
steel,AT33,5,0.0
steel,AT33,6,0.0
steel,AT33,7,0.0
steel,AT33,8,0.0
steel,AT33,9,0.0
steel,AT33,10,0.0
steel,AT33,11,0.0
steel,AT33,12,0.0
steel,AT33,13,0.0
steel,AT34,0,0.0
steel,AT34,1,0.0
steel,AT34,2,0.0
steel,AT34,3,0.0
steel,AT34,4,0.0
steel,AT34,5,0.0
steel,AT34,6,0.0
steel,AT34,7,0.0
steel,AT34,8,0.0
steel,AT34,9,0.0
steel,AT34,10,0.0
steel,AT34,11,0.0
steel,AT34,12,0.0
steel,AT34,13,0.0
steel,BE10,0,0.0
steel,BE10,1,0.0
steel,BE10,2,0.0
steel,BE10,3,0.0
steel,BE10,4,0.0
steel,BE10,5,0.0
steel,BE10,6,0.0
steel,BE10,7,0.0
steel,BE10,8,0.0
steel,BE10,9,0.0
steel,BE10,10,0.0
steel,BE10,11,0.0
steel,BE10,12,0.0
steel,BE10,13,0.0
steel,BE21,0,0.0
steel,BE21,1,0.0
steel,BE21,2,0.0
steel,BE21,3,0.0
steel,BE21,4,0.0
steel,BE21,5,0.0
steel,BE21,6,0.0
steel,BE21,7,0.0
steel,BE21,8,0.0
steel,BE21,9,0.0
steel,BE21,10,0.0
steel,BE21,11,0.0
steel,BE21,12,0.0
steel,BE21,13,0.0
steel,BE22,0,0.0
steel,BE22,1,0.0
steel,BE22,2,0.0
steel,BE22,3,0.0
steel,BE22,4,0.0
steel,BE22,5,0.0
steel,BE22,6,0.0
steel,BE22,7,0.0
steel,BE22,8,0.0
steel,BE22,9,0.0
steel,BE22,10,0.0
steel,BE22,11,0.0
steel,BE22,12,0.0
steel,BE22,13,0.0
steel,BE23,0,0.0
steel,BE23,1,0.0
steel,BE23,2,0.0
steel,BE23,3,0.0
steel,BE23,4,0.0
steel,BE23,5,0.0
steel,BE23,6,0.0
steel,BE23,7,0.0
steel,BE23,8,0.0
steel,BE23,9,0.0
steel,BE23,10,0.0
steel,BE23,11,0.0
steel,BE23,12,0.0
steel,BE23,13,0.0
steel,BE24,0,0.0
steel,BE24,1,0.0
steel,BE24,2,0.0
steel,BE24,3,0.0
steel,BE24,4,0.0
steel,BE24,5,0.0
steel,BE24,6,0.0
steel,BE24,7,0.0
steel,BE24,8,0.0
steel,BE24,9,0.0
steel,BE24,10,0.0
steel,BE24,11,0.0
steel,BE24,12,0.0
steel,BE24,13,0.0
steel,BE25,0,0.0
steel,BE25,1,0.0
steel,BE25,2,0.0
steel,BE25,3,0.0
steel,BE25,4,0.0
steel,BE25,5,0.0
steel,BE25,6,0.0
steel,BE25,7,0.0
steel,BE25,8,0.0
steel,BE25,9,0.0
steel,BE25,10,0.0
steel,BE25,11,0.0
steel,BE25,12,0.0
steel,BE25,13,0.0
steel,BE31,0,0.0
steel,BE31,1,0.0
steel,BE31,2,0.0
steel,BE31,3,0.0
steel,BE31,4,0.0
steel,BE31,5,0.0
steel,BE31,6,0.0
steel,BE31,7,0.0
steel,BE31,8,0.0
steel,BE31,9,0.0
steel,BE31,10,0.0
steel,BE31,11,0.0
steel,BE31,12,0.0
steel,BE31,13,0.0
steel,BE32,0,0.0
steel,BE32,1,0.0
steel,BE32,2,0.0
steel,BE32,3,0.0
steel,BE32,4,0.0
steel,BE32,5,0.0
steel,BE32,6,0.0
steel,BE32,7,0.0
steel,BE32,8,0.0
steel,BE32,9,0.0
steel,BE32,10,0.0
steel,BE32,11,0.0
steel,BE32,12,0.0
steel,BE32,13,0.0
steel,BE33,0,0.0
steel,BE33,1,0.0
steel,BE33,2,0.0
steel,BE33,3,0.0
steel,BE33,4,0.0
steel,BE33,5,0.0
steel,BE33,6,0.0
steel,BE33,7,0.0
steel,BE33,8,0.0
steel,BE33,9,0.0
steel,BE33,10,0.0
steel,BE33,11,0.0
steel,BE33,12,0.0
steel,BE33,13,0.0
steel,BE34,0,0.0
steel,BE34,1,0.0
steel,BE34,2,0.0
steel,BE34,3,0.0
steel,BE34,4,0.0
steel,BE34,5,0.0
steel,BE34,6,0.0
steel,BE34,7,0.0
steel,BE34,8,0.0
steel,BE34,9,0.0
steel,BE34,10,0.0
steel,BE34,11,0.0
steel,BE34,12,0.0
steel,BE34,13,0.0
steel,BE35,0,0.0
steel,BE35,1,0.0
steel,BE35,2,0.0
steel,BE35,3,0.0
steel,BE35,4,0.0
steel,BE35,5,0.0
steel,BE35,6,0.0
steel,BE35,7,0.0
steel,BE35,8,0.0
steel,BE35,9,0.0
steel,BE35,10,0.0
steel,BE35,11,0.0
steel,BE35,12,0.0
steel,BE35,13,0.0
steel,BG31,0,0.0
steel,BG31,1,0.0
steel,BG31,2,0.0
steel,BG31,3,0.0
steel,BG31,4,0.0
steel,BG31,5,0.0
steel,BG31,6,0.0
steel,BG31,7,0.0
steel,BG31,8,0.0
steel,BG31,9,0.0
steel,BG31,10,0.0
steel,BG31,11,0.0
steel,BG31,12,0.0
steel,BG31,13,0.0
steel,BG32,0,0.0
steel,BG32,1,0.0
steel,BG32,2,0.0
steel,BG32,3,0.0
steel,BG32,4,0.0
steel,BG32,5,0.0
steel,BG32,6,0.0
steel,BG32,7,0.0
steel,BG32,8,0.0
steel,BG32,9,0.0
steel,BG32,10,0.0
steel,BG32,11,0.0
steel,BG32,12,0.0
steel,BG32,13,0.0
steel,BG33,0,0.0
steel,BG33,1,0.0
steel,BG33,2,0.0
steel,BG33,3,0.0
steel,BG33,4,0.0
steel,BG33,5,0.0
steel,BG33,6,0.0
steel,BG33,7,0.0
steel,BG33,8,0.0
steel,BG33,9,0.0
steel,BG33,10,0.0
steel,BG33,11,0.0
steel,BG33,12,0.0
steel,BG33,13,0.0
steel,BG34,0,0.0
steel,BG34,1,0.0
steel,BG34,2,0.0
steel,BG34,3,0.0
steel,BG34,4,0.0
steel,BG34,5,0.0
steel,BG34,6,0.0
steel,BG34,7,0.0
steel,BG34,8,0.0
steel,BG34,9,0.0
steel,BG34,10,0.0
steel,BG34,11,0.0
steel,BG34,12,0.0
steel,BG34,13,0.0
steel,BG41,0,0.0
steel,BG41,1,0.0
steel,BG41,2,0.0
steel,BG41,3,0.0
steel,BG41,4,0.0
steel,BG41,5,0.0
steel,BG41,6,0.0
steel,BG41,7,0.0
steel,BG41,8,0.0
steel,BG41,9,0.0
steel,BG41,10,0.0
steel,BG41,11,0.0
steel,BG41,12,0.0
steel,BG41,13,0.0
steel,BG42,0,0.0
steel,BG42,1,0.0
steel,BG42,2,0.0
steel,BG42,3,0.0
steel,BG42,4,0.0
steel,BG42,5,0.0
steel,BG42,6,0.0
steel,BG42,7,0.0
steel,BG42,8,0.0
steel,BG42,9,0.0
steel,BG42,10,0.0
steel,BG42,11,0.0
steel,BG42,12,0.0
steel,BG42,13,0.0
steel,CH01,0,0.0
steel,CH01,1,0.0
steel,CH01,2,0.0
steel,CH01,3,0.0
steel,CH01,4,0.0
steel,CH01,5,0.0
steel,CH01,6,0.0
steel,CH01,7,0.0
steel,CH01,8,0.0
steel,CH01,9,0.0
steel,CH01,10,0.0
steel,CH01,11,0.0
steel,CH01,12,0.0
steel,CH01,13,0.0
steel,CH02,0,0.0
steel,CH02,1,0.0
steel,CH02,2,0.0
steel,CH02,3,0.0
steel,CH02,4,0.0
steel,CH02,5,0.0
steel,CH02,6,0.0
steel,CH02,7,0.0
steel,CH02,8,0.0
steel,CH02,9,0.0
steel,CH02,10,0.0
steel,CH02,11,0.0
steel,CH02,12,0.0
steel,CH02,13,0.0
steel,CH03,0,0.0
steel,CH03,1,0.0
steel,CH03,2,0.0
steel,CH03,3,0.0
steel,CH03,4,0.0
steel,CH03,5,0.0
steel,CH03,6,0.0
steel,CH03,7,0.0
steel,CH03,8,0.0
steel,CH03,9,0.0
steel,CH03,10,0.0
steel,CH03,11,0.0
steel,CH03,12,0.0
steel,CH03,13,0.0
steel,CH04,0,0.0
steel,CH04,1,0.0
steel,CH04,2,0.0
steel,CH04,3,0.0
steel,CH04,4,0.0
steel,CH04,5,0.0
steel,CH04,6,0.0
steel,CH04,7,0.0
steel,CH04,8,0.0
