carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ammonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,14020.108580976857,13844.180995652347,14020.108580976857,14020.108580976857,14020.108580976857,14020.108580976857,14020.108580976857,14020.108580976857,14279.69933519529,14383.807546621563,17820.582271295567,24400.231047604855,25629.132798023085,24912.843573884576
electricity,2396.498868847086,1045.5639189308613,672.2831382262499,467.62906536320884,417.73188225829546,401.9726758374161,386.2134694165369,370.45426299565753,354.69505657477833,338.93585015389897,323.17664373301966,307.4174373121404,291.6582308912611,344.0896886857092
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,123487.53975793852,119067.71149826141,90850.70493715261,86060.46351688677,79288.7178511133,64821.262267180646,54688.69378967204,47406.920592459806,31244.138615161035,25373.04114743904,16189.035370527266,5752.806941870231,197.36359413545733,0.0
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,74.42317569837617,148.84811375983207,10425.407886449362,10494.557228869811,11355.4726855643,15536.329051223636,17834.358209231275,18881.45313728841,23698.113870021894,24108.173754041607,24809.194025918343,24922.011912671183,24869.189920703644,109.36762558709535
