carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ammonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,20213.15333205114,20358.66612692673,20591.053409518696,20855.004958550435,21146.19668179442,21460.7356418221,21756.09284797971,22095.084187278346,34700.32021368358,47280.0668271869,59626.42532082765,70516.29070246751,90530.55781303973,89445.39573424039
electricity,1589.7801748236675,481.8781741909091,482.9876404400056,484.0971066891023,485.2065729381986,486.31603918729513,487.4255054363917,488.5349716854881,489.6444379345846,490.7539041836809,492.8867494663246,492.972836681874,616.1987202636403,617.5824000247113
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,117976.25049684233,84794.47721419712,84863.7745575889,84909.68757474165,78019.45563141114,68575.02350208079,57648.777483016034,46726.44150823994,36205.839905788955,25744.550851550022,15365.458768109915,5042.330121029332,0.0,0.0
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,146.71979906847633,14657.315785333443,14681.943628886076,14705.361874233067,17734.47717889121,21864.44920138532,26624.248403877948,31363.71890526777,31528.71356339051,31584.219895702012,31601.214886075202,31529.402572770043,7133.797652841416,212.6644811855803
