scenario,time,node,exportPriceCarrier
a,1,AT,50.0
a,1,BE,50.0
a,1,BG,50.0
a,1,CH,50.0
a,1,CY,50.0
a,1,CZ,50.0
a,1,DE,50.0
a,1,DK,50.0
a,1,EE,50.0
a,1,EL,50.0
a,1,ES,50.0
a,1,FI,50.0
a,1,FR,50.0
a,1,HR,50.0
a,1,HU,50.0
a,1,IE,50.0
a,1,IT,50.0
a,1,LT,50.0
a,1,LU,50.0
a,1,LV,50.0
a,1,ME,50.0
a,1,MK,50.0
a,1,MT,50.0
a,1,NL,50.0
a,1,NO,50.0
a,1,PL,50.0
a,1,PT,50.0
a,1,RO,50.0
a,1,RS,50.0
a,1,SE,50.0
a,1,SI,50.0
a,1,SK,50.0
a,1,UK,50.0
