technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,1.6189344104999972,1.6226704129857674,1.6264064154715372,1.6301424179573063,1.6338784204430754,1.6376144229288445,1.641350425414614,1.6450864279003834,1.6488224303861523,1.652558432871921,1.656294435357691,1.66003043784346,1.663766440329229,1.6675024428149985
BF_BOF,18.16801806564338,18.28075386867711,18.325486751366387,18.359656734741137,18.40168933931204,18.489579338303418,18.504959318699658,18.519105080832468,18.533530153241998,18.538650875661023,18.54377159808005,18.54889232049908,18.554013042918104,18.559133765337133
BF_BOF_CCS,0.0143599513046548,0.1368992638642438,0.2556306856749678,0.3855637403465083,0.6546599977845564,0.9389668593686343,1.268267952435517,2.621435722439731,4.572250543514115,6.511558495956315,9.296595821700622,11.42581536320408,13.477013507403997,14.74668187037841
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI,1.7956442236354302,3.371989213450848,8.4041760926708,12.211189375958023,12.357147255347893,12.879806152285328,12.998396769115047,13.115399057875159,13.23240134663528,13.280451657718322,13.323436746403088,13.365246694352049,13.407056642301008,13.448866590249981
EAF,3.2173710418208685,4.562248162859369,8.720411062343647,12.488788106786169,12.586870440517862,13.004744417551418,13.112718822879431,13.223987672272493,13.335256521665565,13.381259175887262,13.422196607710681,13.462300861472933,13.502424821336536,13.542548781200152
SMR,34.35074203970481,34.351096502472146,34.35145096523948,34.35180542800682,34.35215989077415,34.35251435354149,34.467721733808595,37.3184730347377,40.34103614273871,44.69121149657278,51.351141532415326,53.68186312971639,54.25033903028928,54.685410026761765
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.252410464196937,0.4324520181637046,2.7119142683768547,11.062787156558183,15.733340403536413,19.768976466554836,22.722943093133704,30.459010610990042,34.7264450789213,38.059303199739055,39.93402655464635,42.750925504927224,43.434187035633386,43.926298244111166
biomass_to_coal_conversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane_conversion,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,5010.0
carbon_pipeline,0.0136419537394221,0.06115984941405283,0.08796793510516462,0.10287434806274662,0.12249279752872012,0.15020819422499232,0.17232192485542122,0.2808719503045799,0.28762233521028213,0.29433837398263324,0.26034650874866955,0.2845891790042346,0.3861788019334054,0.5281474833578521
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant,24.453673363973422,24.592290381975506,24.730907399977575,24.869524417979655,25.008153975017557,25.146770993019636,25.28538801102171,25.424005029023782,25.562622047025858,25.701239065027934,25.839856083030003,25.978473101032083,26.117090675052687,26.25570776255707
cement_plant_oxy_combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_pcc_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_pcc_ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_haber_bosch,0.0,0.00017198142439668861,0.0005844502072414387,0.0024387920476358184,0.007880498412268878,0.011446604906061815,0.07443058201017132,0.1240654004297327,0.6018654424065001,1.1273033670225285,1.5946963058043742,1.926987773398421,1.9320653099769542,1.937147576044658
electrolysis,0.10834509479517765,0.10834509479517765,0.10834509479517765,0.11146512895379025,0.11259054718151305,0.14352574231804455,0.10890541631477399,0.3024390537525013,2.3545416270159953,6.506430269746896,10.546444403688108,16.724436174737583,25.234765192474704,37.03264427209736
gasification,0.9709687719152605,0.9709687719152604,0.9709687719152604,0.9713707810495459,0.9723411228751269,0.973311464700708,1.0501824253877152,3.1726474768220974,6.169391033400506,8.889823551592022,11.029705299811072,12.233252434681756,14.132946694182667,15.119508354434721
gasification_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification_methanol,0.0020580146859156,0.05869281466776735,0.13382669381737233,0.21358438606636743,0.2812438432561302,0.3763632537515735,0.5026049647063597,0.7696898295664585,0.8793884383042864,0.9062034628599765,0.9591062021426267,0.9868319471986519,0.9912356181414547,0.9931709329246093
h2_to_ng,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,10.0,13.0
haber_bosch,1.9671134999999988,1.9714810112679093,1.9756080351773724,1.9782931860292858,1.9803869357580546,1.9814076168482784,1.9816072299548617,1.9818068430614448,1.982006456168028,1.982206069274611,1.9824056823811942,0.1019908083404695,0.09802252328572401,0.09418007130649679
hydrogen_for_cement_conversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen_pipeline,15.859650875788992,15.991677457868327,16.148143542101547,16.319157134343758,16.698695879085584,17.14470660629344,17.890135597088445,23.890265691463767,33.508504273755015,48.71179282130058,72.66749507341358,96.18385288115519,109.97993074883671,125.18241178392415
