technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.6189344104999972,1.309012974522537,1.309012974522537,1.309012974522537
BF_BOF,18.435855175899142,18.451803107592873,18.458529172685395,18.464063086440508,18.489517526099757,18.537620047421772,18.583723913673573,19.14935242318266,19.15305908095402,19.155397476032338,19.157712884728095,19.160028293423853,19.16234370211961,19.164659110815368
BF_BOF_CCS,0.000822015299431,0.19120727893259115,0.37378834142707873,0.5530310600702721,1.0064551673415338,1.4664350915243454,1.9098479509684883,2.366043438693624,2.823743380913151,3.307242373895255,4.382855536674871,5.511428660683185,7.351031169483754,7.910059380696649
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI,0.4402258557367526,2.8411904636889536,5.009566720230356,8.376094826621157,10.898904071329282,11.321681891652972,11.412755139959861,12.457705605806039,12.486672483665815,12.510458664554745,12.534657631579908,12.565068609703486,12.588868120487104,12.612667631270705
EAF,2.934654092106456,4.793445154531974,6.889720752195874,12.513865593305248,12.878422325396926,12.895922327547616,12.912669222133145,13.221062499330706,13.239820177302121,13.258785543590683,13.278279666741211,13.303985800990155,13.323080467899137,13.342175134808107
SMR,35.06047925664065,35.06047925664065,35.06047925664065,35.06047925664065,35.06047925664065,35.06047925664065,35.06047925664065,35.06047925664065,35.0638079304768,35.69527792990141,37.74395894148726,40.34391185074362,45.995451255956,48.76631770564245
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.11745976377897059,0.2360762470446226,2.396390216743504,2.5932186237081836,7.619110321543489,11.992443070542015,15.914621593951496,18.535729227746817,20.83895663230188,23.361029158395155,28.215319241254218,31.940687907948362,35.415688000194024,38.98041710285333
biomass_to_coal_conversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomethane_conversion,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,5010.0
carbon_pipeline,0.0007809145344594,0.08665625871084992,0.12495483164472942,0.15108894039608783,0.21360602547728785,0.25889674458951584,0.2777359259637652,0.2831016114084345,0.2911645121071756,0.37084813145094087,0.3556286545988564,0.33982711212851396,0.3307876997420637,0.27605613133710205
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422,24.453673363973422
cement_plant_oxy_combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_pcc_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cement_plant_pcc_ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_haber_bosch,0.0039550151964892,0.0039550151964892,0.0046683542562665,0.0224312409820772,0.0386435476506581,0.1360641919889711,0.1772835733223018,0.2179140666636109,0.2751118309284795,0.3231803606115178,0.5800126780766012,1.5325420526194862,1.5343733737715277,1.5336600347117506
electrolysis,0.1133029438646889,0.1133029438646889,0.1133029438646889,0.1133029438646889,0.1133029438646889,0.1144330270154949,0.043849153457638713,0.32991468439815225,0.33441226296665366,0.4072825994029879,0.5453934701330277,2.6555415116853265,3.9358316972222185,9.184471244578523
gasification,0.19438599845746485,0.19438599845746485,0.19438599845746496,0.19438599845746485,0.19438599845746485,0.19438599845746485,0.19645780774875246,0.19738437909884557,0.7056436000667844,1.220779403357979,3.086595853754633,5.769972955193752,8.16259092048229,11.242495352729021
gasification_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasification_methanol,0.0,0.016633937914575406,0.06377845409224683,0.06790134261644348,0.13510607611424102,0.21633198311811816,0.28040173284194975,0.32856312139616356,0.4077295788475091,0.46163024863670493,0.6361903872094603,0.7367675753033118,0.8386511218259448,0.8943173231583094
h2_to_ng,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20.0
haber_bosch,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,1.963158484803509,0.0579961910287975,0.0579961910287975,0.0579961910287975
hydrogen_for_cement_conversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen_pipeline,15.471240275024455,15.765952135418564,15.959607341562108,16.124571226215444,16.62165234650296,17.434816281389466,18.203033316380157,19.01932925219627,20.31920452053527,21.84439148188802,28.21158206101137,45.52736508818682,67.77777994583431,82.51404704647814
