carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct_reduced_iron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electricity,25015.4858461602,10920.653175244692,6041.375179927835,4591.77170822383,4591.7717082238305,4591.771708223831,4591.771708223831,4591.77170822383,4591.77170822383,4591.77170822383,4591.771708223831,4591.771708223831,4591.77170822383,4591.771708223831
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron_ore,257777.59946855996,243013.63038087066,228249.6612931813,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194,213485.69220549194
limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,483774.39900264,456066.67619423673,426175.68192726665,394218.8856447703,351592.5844441649,351592.5844441649,352715.5706087904,357760.6944257908,357852.0139820157,357852.0139820157,357852.0139820157,357852.0139820157,357852.0139820157,357852.0139820157
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,0.0,0.0,0.0,0.0,18533.06323599923,18533.06323599923,18533.063235999227,18608.243391354285,18608.243391354285,18608.243391354285,18608.243391354285,18608.243391354285,18608.243391354285,18608.243391354285
