technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF_CCS,0.0,0.0,0.9115288149449892,1.8285389409184056,2.4987364977952997,3.174159331472731,4.522453363927565,6.369529085872576,6.369529085872576,6.381717451523546,6.417695804167462,6.555403582710594,6.558423035753226,6.562839694374593
BF_BOF_CCS_retrofit,0.0,0.0,0.9115288149449892,1.8285389409184056,2.4987364977952997,3.174159331472731,4.522453363927565,6.369529085872576,6.369529085872576,6.381717451523546,6.417695804167462,6.555403582710594,6.558423035753226,6.562839694374593
BF_BOF_retrofit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI,22.394723444444438,22.60781325234652,22.8209030602486,23.033992868150676,23.247082676052756,23.460172483954832,23.67326229185691,23.886352099758987,24.09944190766108,24.175545408422117,24.251648909183146,24.327752409944182,24.403855910705207,24.479959411466258
EAF,22.394723444444438,22.60781325234652,22.8209030602486,23.033992868150676,23.247082676052756,23.460172483954832,23.67326229185691,23.886352099758987,24.09944190766108,24.175545408422117,24.251648909183146,24.327752409944182,24.403855910705207,24.479959411466258
SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4552941632139849,5.158140023161627,6.623573325375791
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.1834623981316622,7.9100852372047825,7.9100852372047825,7.9100852372047825,7.9100852372047825,7.9100852372047825,7.9193680806322835,7.921224649317783,8.019282118956113,8.137057676417246,8.379019429898431,11.815967292576607,16.557215522757172,18.503236911541617
biomethane_conversion,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,44.8239867510143,2565.0,2565.0,5010.0
carbon_liquefication,0.0,0.0,1.8230576298899788,3.6570778818368117,4.9974729955906,6.348318662945463,9.044906727855132,12.739058171745153,12.739058171745153,12.763434903047093,12.835362049304083,13.10470914127424,13.10470914127424,13.10470914127424
carbon_pipeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0864570436307856,0.1137879965360612,0.1137879965360612,0.1369458912729033,0.20533284237564425,0.46694954052829385,0.47268650130929524,0.4894698040704918
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,1.6453095109757059,3.3005127883577225,4.5102193785205165,5.72935759330828,8.163028321889257,11.497,11.497,11.519,11.583914249496933,11.827,11.827,11.827
electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369428347939722,0.1968529957859114,4.268929948445377
gasification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527108596806667,1.2055607887257445,2.937054458126063,3.4985151875710145
gasification_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_to_ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,34.0,43.0
hydrogen_pipeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7781884856608687,7.056335099779673,10.934706184361273
pv_ground,109.97554829851852,114.72161023395878,115.71659374508211,118.91028204360153,120.01822024681917,123.46250927204484,132.7867098027265,147.52349120937686,148.62598977238466,149.08030855655966,149.4740572907296,150.3217238958263,152.57045427689698,191.95785435867498
scrap_conversion_BF_BOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrap_conversion_EAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,1.2179337385602835,1.2260971318701428,1.2342605251800018,1.2424239184898611,1.2505873117997202,1.259404206863445,1.2682211019271699,1.2770379969908947,1.2900560222391686,1.292971519770871,1.2958870173025734,1.2988025148342761,1.3019514058431807,1.3051002968520864
wind_onshore,6.88385779245024,7.71096562857415,9.816472162497451,11.111924167669928,12.740263233935657,13.524006801249985,14.321976327847867,14.871168510818462,14.880568363562341,14.886813641036014,14.979411392035539,15.385790305458555,15.391698196223006,15.393456971708256
