carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct_reduced_iron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.5143499079999,16181.704545841741,39422.77147772694,46946.577312385045
electricity,13901.324725405848,8446.151754355968,8654.209698402678,8850.647757146575,9052.895758541872,9255.143759937175,9457.391761332474,9659.639762727775,9861.887764123092,9956.796147910263,10095.939285175866,10418.7363955688,10491.71601430835,10563.949499967535
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron_ore,257777.59946855996,260230.39953499,262683.19960141997,265135.9996678499,267588.7997342799,270041.59980070987,272494.3998671399,274947.1999335698,277400.0,278276.0,279151.99999999994,280027.9999999999,280903.9999999998,281780.0
limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,482247.6249253883,422549.8697832918,427153.06990796176,431824.775841622,436359.4701573017,440962.67028197163,445488.6185836379,450223.18706021726,454362.6403238873,455369.07007724274,455050.152820151,420804.65700179245,376128.4831163298,327281.12906550715
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,663.8108333074915,28620.580164192237,28620.580164192237,28590.79520855946,28620.580164192237,28620.580164192237,28654.167711797767,28597.051379754597,28798.67923998018,29075.88203181641,29738.598700200877,42610.51433786791,59907.96558499988,66683.32874530906
