technology,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF_BOF_CCS,0.0,0.0,0.6804402514721801,1.3711659250831358,1.8162796804069559,2.262845420303335,2.703549131770709,3.1525368826118236,3.604069018747825,4.050996089776155,6.007556412678637,6.3342893279996275,6.422383369632579,6.486633428619869
BF_BOF_CCS_retrofit,0.0,0.0,0.6804402514721801,1.3711659250831358,1.8162796804069559,2.262845420303335,2.703549131770709,3.152536882611823,3.604069018747825,4.050996089776155,6.007556412678637,6.3342893279996275,6.422383369632579,6.486633428619869
BF_BOF_retrofit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438
EAF,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438,22.394723444444438
SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012206536788259,0.0012206536788259,0.0012206536788259,0.0012206536788259,0.0012206536788259,0.0034970889147819
SMR_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaerobic_digestion,0.4813292076939704,6.25142099037199,6.25142099037199,6.25142099037199,6.25142099037199,6.25142099037199,6.25142099037199,6.25142099037199,6.25142099037199,6.25142099037199,6.264352541247085,6.006073466448155,6.01678096826305,8.236057140144768
biomethane_conversion,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,2565.0,5010.0
carbon_liquefication,0.0,0.0,1.3608805029443607,2.7368927111701407,3.6216810828216497,4.512180852497407,5.40316366434182,6.295303771717165,7.193176279207618,8.09522961075676,12.011431416066094,12.634369819044071,12.739058171745153,12.7405035936372
carbon_pipeline,0.0,0.0,0.0027791394973041,0.1545480685006709,0.3594370826485861,0.7191693574036203,1.07119785910355,1.4126933300397304,1.7489226697472704,2.0319589329666163,2.2859954497050925,2.4480597567311353,2.4981300248166964,2.3426540110303615
carbon_removal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,0.0,0.0,1.2281946539072859,2.470045671831052,3.2685671772465392,4.07224321937891,4.876355207068492,5.681511653974742,6.491841591984875,7.305944723707977,10.84031685299965,11.402518761687274,11.497,11.498304493257573
electrolysis,0.0,0.0,0.0,0.0125086510418112,0.0443387252414404,0.1024557922013637,0.18739878199351262,0.2759354794521136,0.36645992195067517,0.4710857118146806,0.5825482373408778,0.7060240103567688,0.8505775511321961,1.0388951310388446
gasification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160488037737399,0.0520553283885515,0.0520553283885515
gasification_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_to_ng,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,53.0,57.0,60.0,64.0
hydrogen_pipeline,0.0,0.0,0.0,0.0,0.00042946403659,0.0120144658178172,0.0408735438589771,0.0561715332001025,0.0780409872522104,0.0962355265476327,0.1044184658926482,0.1146036966593956,0.1250809646638207,0.3196299189475956
pv_ground,105.53944068073774,108.0994504488842,108.0994504488842,110.14341573950962,110.15793802544287,110.28789072025123,110.97474381792763,111.06050847276231,111.14627312759697,112.55897811231262,127.5020918416962,129.64757229597356,129.66485649848926,129.81291103125926
scrap_conversion_BF_BOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrap_conversion_EAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033,1.1477375294388033
wind_onshore,6.528273632997496,7.166500061887569,8.653593640521134,9.264182305125011,10.115395484735883,10.833312318938285,11.35693000928136,12.122070269677504,12.914566088943777,13.349959497147184,13.349959497147184,13.349959497147184,13.349959497147184,13.349959497147184
