carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct_reduced_iron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.5143499079999,13641.348701576673,42053.87806082997
electricity,13901.324725406077,8285.020107149909,8327.317603591375,8367.252815528409,8408.36916971765,8449.485523906902,8490.601878096146,8531.718232285395,8572.83458647464,8613.950940663886,8677.744251526821,8922.268938177695,9077.454353336889,9119.320957697857
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron_ore,257777.59946855996,258276.24566328613,258774.8918580124,259273.53805273856,259772.18424746467,260270.83044219093,260769.4766369171,261268.12283164327,261766.76902636947,262265.4152210956,262764.06141582184,263262.707610548,263761.3538052742,264259.99999999994
limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,482247.6249253883,423591.476858678,424527.29232001357,425531.61359033926,426398.92324268434,427334.73870401987,428254.8491235528,429334.3422930379,430619.304147343,431338.69540166855,432011.5471262764,425519.83736703167,385872.1351166683,340632.6162711615
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,663.8108333074915,26573.20473603121,26573.20473603121,26543.419780398428,26573.204736031206,26573.204736031206,26580.032974106096,26517.564780156797,26365.76291142144,26459.859828145185,26574.191201599606,29612.81012034958,46101.189427060395,56658.70180366611
