carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
biomethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct_reduced_iron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.41593207866737,698.7154458719999,698.7154458719999
electricity,19449.646392930008,12959.751592114513,10594.667487511893,8767.702655969953,7352.011790774024,6624.234326391367,6222.697191449772,5837.016162168976,5461.326956970695,5113.504857471949,4765.682757973205,4417.8606584744575,4264.992850035561,4114.812490721496
hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron_ore,257777.59946855996,253559.32258636307,249341.0457041661,245122.76882196913,240904.49193977215,236686.21505757523,232467.93817537828,228249.6612931813,224031.38441098435,219813.1075287874,215594.83064659045,211376.55376439347,207158.27688219651,202940.0
limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,479768.77733621077,423833.581289792,415917.0890588196,407950.38733029756,399715.11772541556,391314.97526320274,382691.58747118013,374185.1115604674,365883.97527088854,357577.2247754994,349332.18976489996,340701.3511149683,331194.5204275095,303449.31332913454
nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wet_biomass,1741.5641881300992,22619.136233009922,22619.136233009922,22595.707027316323,22619.136233009922,22619.136233009922,22619.136233009922,22555.302391445646,22396.318095941533,22187.43345411279,21926.97920910763,21731.410214139665,21770.152516512087,29714.91642385697
