carrier,carbon_emissions_carrier
biomass_cement,0.0
biomethane,0.0
carbon,0.0
carbon_liquid,0.0
cement,0.0
coal_for_cement,18.764532418613193
dry_biomass,0.2360580158416044
electricity,0.09546006624975999
hydrogen,0.0
natural_gas,3.848202971407067
nitrogen,0.0
oxygen,0.0
wet_biomass,1.2325810548198548
